project	sample	alias	accession	center	platform	instrument	library	layout	description	fastq_se_md5	fastq_se_ftp	fastq_r1_md5	fastq_r2_md5	fastq_r1_ftp	fastq_r2_ftp	fastq_se	fastq_r1	fastq_r2
PRJNA470966	ADR94463	This sample has been submitted by pda|witonsky on 2018-11-09; Homo sapiens	SRR8175988	SUB4767384	ILLUMINA	Illumina HiSeq 4000	LIB21	PAIRED	Ancient Human DNA from Lake Titicaca, Peru	33f3b712853b9d1b46115f3e7e390f8c	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/008/SRR8175988/SRR8175988.fastq.gz	ddd7eef5a5e7f41361eed06c399e3470	29c1b572040348f808e7d5f1a27ecbfe	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/008/SRR8175988/SRR8175988_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/008/SRR8175988/SRR8175988_2.fastq.gz	data/source/PRJNA470966/fastq/SRR8175988_se.fastq.gz	data/source/PRJNA470966/fastq/SRR8175988_r1.fastq.gz	data/source/PRJNA470966/fastq/SRR8175988_r2.fastq.gz
PRJNA470966	ADR94573	This sample has been submitted by pda|witonsky on 2018-11-09; Homo sapiens	SRR8175989	SUB4767384	ILLUMINA	Illumina HiSeq 4000	LIB22	PAIRED	Ancient Human DNA from Lake Titicaca, Peru	ee293d25a601cb7fd10a4a68ff79a5f8	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/009/SRR8175989/SRR8175989.fastq.gz	1b9f3ba38ef378daa0df3394ba7f852b	6242d4df4f3636dd51bcba7a81c50ec2	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/009/SRR8175989/SRR8175989_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/009/SRR8175989/SRR8175989_2.fastq.gz	data/source/PRJNA470966/fastq/SRR8175989_se.fastq.gz	data/source/PRJNA470966/fastq/SRR8175989_r1.fastq.gz	data/source/PRJNA470966/fastq/SRR8175989_r2.fastq.gz
PRJNA470966	ADR94512	This sample has been submitted by pda|witonsky on 2018-11-09; Homo sapiens	SRR8175990	SUB4767384	ILLUMINA	Illumina HiSeq 4000	LIB23	PAIRED	Ancient Human DNA from Lake Titicaca, Peru	c0791e26de2496bca1b2a82ed4576eab	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/000/SRR8175990/SRR8175990.fastq.gz	02be3ffb3e3c21233b2d75307e5c955f	08480b7f354698dafd068cb64732a05d	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/000/SRR8175990/SRR8175990_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/000/SRR8175990/SRR8175990_2.fastq.gz	data/source/PRJNA470966/fastq/SRR8175990_se.fastq.gz	data/source/PRJNA470966/fastq/SRR8175990_r1.fastq.gz	data/source/PRJNA470966/fastq/SRR8175990_r2.fastq.gz
PRJNA470966	ADR94075	This sample has been submitted by pda|witonsky on 2018-11-09; Homo sapiens	SRR8175991	SUB4767384	ILLUMINA	Illumina HiSeq 4000	LIB24	PAIRED	Ancient Human DNA from Lake Titicaca, Peru	4ea0292243272ddefeca57e97cf9fa7e	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/001/SRR8175991/SRR8175991.fastq.gz	a99e5c69bfd4840b070ce0b0a884cd93	3530d9bcd9e2a1d2d9289644eda04f12	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/001/SRR8175991/SRR8175991_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/001/SRR8175991/SRR8175991_2.fastq.gz	data/source/PRJNA470966/fastq/SRR8175991_se.fastq.gz	data/source/PRJNA470966/fastq/SRR8175991_r1.fastq.gz	data/source/PRJNA470966/fastq/SRR8175991_r2.fastq.gz
PRJNA470966	ADR94337	This sample has been submitted by pda|witonsky on 2018-11-09; Homo sapiens	SRR8175992	SUB4767384	ILLUMINA	Illumina HiSeq 4000	LIB10	PAIRED	Ancient Human DNA from Lake Titicaca, Peru	0f2e4fb813c6b7950e780efaf6d1d4fa	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/002/SRR8175992/SRR8175992.fastq.gz	6fc0ee827e56933538077076eb30a68f	93205ddf44cdc6f96bb4ab37893aa339	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/002/SRR8175992/SRR8175992_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/002/SRR8175992/SRR8175992_2.fastq.gz	data/source/PRJNA470966/fastq/SRR8175992_se.fastq.gz	data/source/PRJNA470966/fastq/SRR8175992_r1.fastq.gz	data/source/PRJNA470966/fastq/SRR8175992_r2.fastq.gz
PRJNA470966	ADR94318	This sample has been submitted by pda|witonsky on 2018-11-09; Homo sapiens	SRR8175993	SUB4767384	ILLUMINA	Illumina HiSeq 4000	LIB9	PAIRED	Ancient Human DNA from Lake Titicaca, Peru	49e5bdcc17a13e4d13a9ed7c77b05679	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/003/SRR8175993/SRR8175993.fastq.gz	2ed8d2d7cac23e1e07ddbd9a97e503c2	cff34eeb8e561bdceae22720af7ef600	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/003/SRR8175993/SRR8175993_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/003/SRR8175993/SRR8175993_2.fastq.gz	data/source/PRJNA470966/fastq/SRR8175993_se.fastq.gz	data/source/PRJNA470966/fastq/SRR8175993_r1.fastq.gz	data/source/PRJNA470966/fastq/SRR8175993_r2.fastq.gz
PRJNA470966	ADR94342	This sample has been submitted by pda|witonsky on 2018-11-09; Homo sapiens	SRR8175994	SUB4767384	ILLUMINA	Illumina HiSeq 4000	LIB8	PAIRED	Ancient Human DNA from Lake Titicaca, Peru	acde2fc39e6e27f0f6dd8add2f6276b7	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/004/SRR8175994/SRR8175994.fastq.gz	d2da1a99ec955d81a9a6367a0a2ab06e	d7c0e17ea3be6d985fe168243016f8ae	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/004/SRR8175994/SRR8175994_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/004/SRR8175994/SRR8175994_2.fastq.gz	data/source/PRJNA470966/fastq/SRR8175994_se.fastq.gz	data/source/PRJNA470966/fastq/SRR8175994_r1.fastq.gz	data/source/PRJNA470966/fastq/SRR8175994_r2.fastq.gz
PRJNA470966	ADR94047	This sample has been submitted by pda|witonsky on 2018-11-09; Homo sapiens	SRR8175995	SUB4767384	ILLUMINA	Illumina HiSeq 4000	LIB7	PAIRED	Ancient Human DNA from Lake Titicaca, Peru	9a730bc4da33c5313322b2a0029c00d4	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/005/SRR8175995/SRR8175995.fastq.gz	235ea1efe1557a207bb4aec23eed0e71	ad592fec3d985b67ef5c442b9c1ffbf1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/005/SRR8175995/SRR8175995_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/005/SRR8175995/SRR8175995_2.fastq.gz	data/source/PRJNA470966/fastq/SRR8175995_se.fastq.gz	data/source/PRJNA470966/fastq/SRR8175995_r1.fastq.gz	data/source/PRJNA470966/fastq/SRR8175995_r2.fastq.gz
PRJNA470966	ADR94215	This sample has been submitted by pda|witonsky on 2018-11-09; Homo sapiens	SRR8175996	SUB4767384	ILLUMINA	Illumina HiSeq 4000	LIB6	PAIRED	Ancient Human DNA from Lake Titicaca, Peru	301370007e5c828af42aa868e78a33c2	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/006/SRR8175996/SRR8175996.fastq.gz	a47634720bde0c6fff3b1ccbe814db2e	26151736648d5b6c1b0b78002b0e9269	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/006/SRR8175996/SRR8175996_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/006/SRR8175996/SRR8175996_2.fastq.gz	data/source/PRJNA470966/fastq/SRR8175996_se.fastq.gz	data/source/PRJNA470966/fastq/SRR8175996_r1.fastq.gz	data/source/PRJNA470966/fastq/SRR8175996_r2.fastq.gz
PRJNA470966	ADR94362	This sample has been submitted by pda|witonsky on 2018-11-09; Homo sapiens	SRR8175997	SUB4767384	ILLUMINA	Illumina HiSeq 4000	LIB5	PAIRED	Ancient Human DNA from Lake Titicaca, Peru	18ab6f21552f84e3dcac5659605e9c09	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/007/SRR8175997/SRR8175997.fastq.gz	7bf2cdba25b9edcdff7ed03d3e06751f	6ca881aab4cec47d34bdf090cf1185f6	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/007/SRR8175997/SRR8175997_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/007/SRR8175997/SRR8175997_2.fastq.gz	data/source/PRJNA470966/fastq/SRR8175997_se.fastq.gz	data/source/PRJNA470966/fastq/SRR8175997_r1.fastq.gz	data/source/PRJNA470966/fastq/SRR8175997_r2.fastq.gz
PRJNA470966	ADR94339	This sample has been submitted by pda|witonsky on 2018-11-09; Homo sapiens	SRR8175998	SUB4767384	ILLUMINA	Illumina HiSeq 4000	LIB4	PAIRED	Ancient Human DNA from Lake Titicaca, Peru	8e2a1177b800455d7aba5d936f1c4925	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/008/SRR8175998/SRR8175998.fastq.gz	d86811f417f58f559290dd0a629d14a9	7491a804779c3e7817b97e6f603fca34	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/008/SRR8175998/SRR8175998_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/008/SRR8175998/SRR8175998_2.fastq.gz	data/source/PRJNA470966/fastq/SRR8175998_se.fastq.gz	data/source/PRJNA470966/fastq/SRR8175998_r1.fastq.gz	data/source/PRJNA470966/fastq/SRR8175998_r2.fastq.gz
PRJNA470966	ADR94238	This sample has been submitted by pda|witonsky on 2018-11-09; Homo sapiens	SRR8175999	SUB4767384	ILLUMINA	Illumina HiSeq 4000	LIB3	PAIRED	Ancient Human DNA from Lake Titicaca, Peru	1dfc048b639eae55c8574801e2da1fcd	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/009/SRR8175999/SRR8175999.fastq.gz	1e884df6130a467b7134101ee1082068	361afc969f8ccc55912ed245b08da724	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/009/SRR8175999/SRR8175999_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/009/SRR8175999/SRR8175999_2.fastq.gz	data/source/PRJNA470966/fastq/SRR8175999_se.fastq.gz	data/source/PRJNA470966/fastq/SRR8175999_r1.fastq.gz	data/source/PRJNA470966/fastq/SRR8175999_r2.fastq.gz
PRJNA470966	ADR94211	This sample has been submitted by pda|witonsky on 2018-11-09; Homo sapiens	SRR8176000	SUB4767384	ILLUMINA	Illumina HiSeq 4000	LIB2	PAIRED	Ancient Human DNA from Lake Titicaca, Peru	8405c12abf9d4b35df733f10451d3637	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/000/SRR8176000/SRR8176000.fastq.gz	183dd4df697bfe164177b9de2f367bb3	4d14e43befc92c077d62bb9194bbff8a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/000/SRR8176000/SRR8176000_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/000/SRR8176000/SRR8176000_2.fastq.gz	data/source/PRJNA470966/fastq/SRR8176000_se.fastq.gz	data/source/PRJNA470966/fastq/SRR8176000_r1.fastq.gz	data/source/PRJNA470966/fastq/SRR8176000_r2.fastq.gz
PRJNA470966	ADR94072	This sample has been submitted by pda|witonsky on 2018-11-09; Homo sapiens	SRR8176001	SUB4767384	ILLUMINA	Illumina HiSeq 4000	LIB1	PAIRED	Ancient Human DNA from Lake Titicaca, Peru	f93c61cf67889ccd772b86b0e62f4cb2	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/001/SRR8176001/SRR8176001.fastq.gz	70b03e26dbcf95e98b7a0d32ba4bb9cf	52ad66b35643c666bf1a25674388cc8f	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/001/SRR8176001/SRR8176001_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR817/001/SRR8176001/SRR8176001_2.fastq.gz	data/source/PRJNA470966/fastq/SRR8176001_se.fastq.gz	data/source/PRJNA470966/fastq/SRR8176001_r1.fastq.gz	data/source/PRJNA470966/fastq/SRR8176001_r2.fastq.gz
PRJNA470966	94233	Aymara_30x	SRR8430280	SUB5032936	ILLUMINA	HiSeq X Five	94233	PAIRED	Ancient Human DNA from Lake Titicaca, Peru	26c31e7083f71c4980f6853f1528701c	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR843/000/SRR8430280/SRR8430280.fastq.gz	a79c3d349e78d37605a341d742bd5763	9de3a3ea9cac6c97d7d075ebb5e8aabd	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR843/000/SRR8430280/SRR8430280_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR843/000/SRR8430280/SRR8430280_2.fastq.gz	data/source/PRJNA470966/fastq/SRR8430280_se.fastq.gz	data/source/PRJNA470966/fastq/SRR8430280_r1.fastq.gz	data/source/PRJNA470966/fastq/SRR8430280_r2.fastq.gz
